ID_Employe,Age,Sexe,Departement,Annees_Experience,Niveau_Etudes,Salaire_Mensuel_BIF,Travail_A_Distance,Heures_Supplementaires,Heures_Formation,Anciennete_Entreprise,Nombre_Promotions,Evaluation_Performance,Equilibre_Vie_Travail,Satisfaction_Salaire,Nombre_Absences,Satisfait,Departement_Administration,Departement_Commercial,Departement_Finance,Departement_Informatique,Departement_Logistique,Departement_Marketing,Departement_Production,Departement_Recherche et Développement,Departement_Ressources Humaines,Departement_Support Client
106,1.1433726532884105,Homme,Production,14.0,Master,0.4645385482421687,Oui,0.20838052014056554,-0.10498044525588035,5.0,0.0,2.0,0.0,2.0,-0.48798025878107687,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
317,-0.3088319027802185,Homme,Commercial,14.0,Licence,0.08205932876947056,Non,1.6185567468418132,-1.0115803807040156,6.0,2.0,4.0,3.0,0.0,1.6433340331805364,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1.1433726532884105,Femme,Ressources Humaines,19.0,Master,1.3512243493252873,Non,-1.6424757774048222,-1.6549738832801113,18.0,0.0,5.0,1.0,1.0,0.10405148898603793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187,-1.6756126614330458,Homme,Marketing,1.0,Licence,-1.0452825878574832,Oui,-0.05602752236591842,1.3280323559363332,1.0,1.0,3.0,1.0,4.0,-1.3168247056550375,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
458,0.11828708429879005,Homme,Ressources Humaines,7.0,Master,-0.23664104029166722,Non,0.4727885626470495,-0.5144126741679413,7.0,1.0,4.0,3.0,3.0,-0.25116755967423093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
453,-0.7359508898592271,Femme,Commercial,0.0,Licence,-1.1578039698500304,Non,0.6490605909847055,-1.216296495160046,0.0,0.0,1.0,3.0,3.0,-0.7247929578879228,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1.057948855872609,Homme,Support Client,21.0,Master,0.712151370356784,Non,1.0016046476600173,0.27520662444817634,13.0,4.0,4.0,2.0,1.0,-1.7904501038687293,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,0.5454060713777986,Femme,Informatique,9.0,Licence,0.14424210665492126,Non,1.7066927610106413,0.8601098086082635,8.0,2.0,5.0,1.0,0.0,1.0513022854134215,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.20371088171459176,Homme,Production,10.8,Master,0.13622596799522654,Non,1.7948287751794691,1.064825923064294,5.0,0.0,5.0,3.0,3.0,-1.6720437543153064,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
279,0.9725250584568071,Homme,Marketing,11.0,Secondaire,-0.5601659799930085,Non,-1.554339763235994,-1.1870513359520416,0.0,0.0,4.0,0.0,2.0,0.5776768871997298,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99,-1.1630698769382355,Homme,Production,2.0,Secondaire,-1.0644516150871879,Non,-0.7611156357165423,1.70821942564039,0.0,0.0,4.0,3.0,0.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
456,-1.6756126614330458,Femme,Production,3.0,Licence,-0.9390439382092169,Non,-1.1136596923918543,-1.1578061767440373,1.0,1.0,2.0,3.0,3.0,-0.8431993074413457,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
505,-0.8213746872750287,Femme,Production,12.0,Licence,0.4823417390043024,Oui,0.9134686334911895,0.5969033757362243,5.0,0.0,5.0,3.0,2.0,-1.4352310552084604,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,0.3745584765461952,Homme,Support Client,18.0,Master,0.7499418207571631,Non,0.9134686334911895,-0.9823352214960112,5.0,0.0,1.0,3.0,4.0,0.5776768871997298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368,0.024056709829812936,Femme,Support Client,10.8,Secondaire,-1.0304320735653796,Oui,1.6185567468418132,1.5035033111843594,3.0,1.0,5.0,3.0,2.0,0.9328959358599986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,0.9725250584568071,Femme,Administration,0.0,Licence,-1.1485495189556896,Non,-0.020591392957833063,0.33369694286418505,0.0,1.0,2.0,3.0,4.0,-0.25116755967423093,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,-0.47967949761182194,Femme,Logistique,1.0,Licence,-1.1286251558848144,Non,0.2965165343093935,1.4157678335603463,1.0,0.0,2.0,1.0,0.0,-1.6720437543153064,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401,-0.47967949761182194,Femme,Logistique,3.0,Licence,-0.9594333896589947,Non,-1.3780677348983381,-0.8653545846639937,3.0,2.0,3.0,0.0,3.0,-0.48798025878107687,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,-1.333917471769839,Homme,Logistique,2.0,Secondaire,-1.1738945274749648,Non,-1.3780677348983381,-1.1870513359520416,1.0,0.0,4.0,3.0,3.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
465,0.3745584765461952,Femme,Ressources Humaines,20.0,Master,0.9677151264328112,Non,-0.1441635365347464,-0.3389417189199152,13.0,4.0,3.0,4.0,3.0,-0.9616056569947686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
320,-1.5901888640172441,Homme,Commercial,1.0,Licence,-1.0111095556299823,Non,1.3541487043353293,-0.075735286047876,1.0,1.0,5.0,2.0,4.0,-1.7904501038687293,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,1.3996440455358157,Homme,Support Client,30.0,Master,1.951524191157343,Non,-0.8492516498853703,-0.030571112343143542,15.0,3.0,1.0,2.0,1.0,-0.48798025878107687,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
204,-1.0776460795224339,Homme,Informatique,0.0,Licence,-1.0511637054229601,Non,1.3541487043353293,1.6497291072243812,0.0,0.0,5.0,2.0,3.0,1.5249276836271133,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0.3745584765461952,Homme,Recherche et Développement,23.0,Licence,1.7958574950470279,Oui,-0.3204355648724024,1.6204839480163769,23.0,6.0,1.0,1.0,2.0,1.1697086349668444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,-0.5651032950276236,Homme,Administration,10.8,Secondaire,-0.7347247276235086,Oui,-0.8492516498853703,-0.57290299258395,2.0,1.0,2.0,4.0,1.0,-1.0800120065481915,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.3942557001960202,Femme,Recherche et Développement,1.0,Master,-0.9133971415731105,Non,1.2660126901665014,0.041245350784141446,1.0,0.0,2.0,2.0,2.0,0.10405148898603793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
137,1.2287964507042122,Femme,Finance,34.0,Doctorat,1.988563344945649,Non,-0.40857157904123037,1.3572775151443377,24.0,6.0,1.0,2.0,2.0,0.45927053764630676,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,-0.47967949761182194,Femme,Logistique,9.0,Master,-0.047118679954342865,Non,0.8253326193223615,-0.030571112343143542,7.0,0.0,2.0,2.0,1.0,4.921082158802247e-05,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12,1.2287964507042122,Femme,Support Client,30.0,Licence,0.8580298602992041,Non,1.2660126901665014,-0.030571112343143542,11.0,1.0,2.0,4.0,2.0,0.9328959358599986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,-1.6756126614330458,Femme,Marketing,10.8,Secondaire,-1.2701078105040589,Non,-1.0255236782230261,1.2695420375203246,0.0,1.0,5.0,3.0,1.0,-1.7904501038687293,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
365,-1.4193412691856406,Homme,Logistique,5.0,Licence,-0.8157130021199188,Oui,0.03210849180290957,0.39218726128019377,0.0,0.0,3.0,3.0,2.0,0.22245783853946088,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,-0.2234081053644168,Homme,Production,11.0,Secondaire,-0.49430519549822194,Non,-0.020591392957833063,-0.25120624129590213,8.0,1.0,3.0,3.0,3.0,-1.4352310552084604,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
402,1.314220248120014,Femme,Ressources Humaines,18.0,Licence,0.012164619119581868,Non,-1.0255236782230261,-1.2747868135760547,11.0,3.0,2.0,3.0,1.0,0.9328959358599986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,-1.5901888640172441,Femme,Commercial,2.0,Licence,-0.9491968290613138,Oui,1.6185567468418132,-1.3625222912000678,0.0,0.0,2.894845360824742,3.0,0.0,0.8144895863065756,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,-1.333917471769839,Femme,Commercial,3.0,Master,0.012164619119581868,Non,1.3541487043353293,-1.5087480872400896,3.0,1.0,1.0,0.0,2.0,-1.5536374047618835,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-0.2234081053644168,Femme,Production,8.0,Secondaire,-0.8082964004647896,Oui,0.7371966051535335,-0.8653545846639937,0.0,1.0,3.0,0.0,3.0,0.5776768871997298,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
421,-0.9922222821066322,Femme,Logistique,7.0,Doctorat,0.05424750533728184,Non,0.7371966051535335,-0.806864266247985,6.0,0.0,2.0,4.0,1.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87,-0.9067984846908305,Homme,Logistique,8.0,Licence,-0.44662151897342117,Oui,1.0016046476600173,-0.04649012683987163,7.0,3.0,5.0,0.0,1.0,-0.6063866083344998,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
288,0.45998227396199687,Femme,Informatique,24.0,Licence,1.988563344945649,Oui,0.3846525484782215,1.386522674352342,10.0,1.0,1.0,3.0,1.0,-0.8431993074413457,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.3088319027802185,Homme,Informatique,17.0,Licence,0.993629089222059,Non,0.9134686334911895,0.47992273890420684,0.0,0.0,2.894845360824742,3.0,4.0,-1.6720437543153064,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.9725250584568071,Femme,Administration,27.0,Licence,1.387703204334543,Oui,-1.4662037490671662,1.5912387888083726,9.0,1.0,5.0,4.0,4.0,-0.48798025878107687,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.8871012610410054,Homme,Recherche et Développement,6.0,Licence,-0.35745207445706045,Non,-0.020591392957833063,-0.017244967631867274,5.0,1.0,2.0,4.0,2.0,0.9328959358599986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,1.4850678429516173,Femme,Ressources Humaines,25.0,Licence,1.361297609660897,Non,1.3541487043353293,-0.6898836294159675,23.0,2.0,3.0,0.0,1.0,-0.48798025878107687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,0.8871012610410054,Homme,Ressources Humaines,16.0,Licence,0.7309101273167621,Non,-0.8492516498853703,-0.7776191070399806,14.0,2.0,3.0,4.0,2.0,-0.8431993074413457,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,-1.7610364588488476,Homme,Recherche et Développement,2.0,Licence,-0.9601315992600767,Non,0.8253326193223615,-0.6898836294159675,2.0,0.0,2.0,2.0,3.0,-0.48798025878107687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,-1.4193412691856406,Femme,Marketing,6.0,Secondaire,0.012164619119581868,Non,1.3541487043353293,0.743129171776246,6.0,3.0,3.0,3.0,4.0,0.5776768871997298,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,0.20371088171459176,Femme,Production,11.0,Master,0.09693292437070082,Oui,-1.73061179157365,-1.0993158583280285,0.0,0.0,1.0,2.0,3.0,-0.132761210120808,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
269,0.9725250584568071,Femme,Administration,10.8,Licence,-0.9136083355516196,Non,-1.6424757774048222,0.4506775796962025,5.350515463917525,2.0,4.0,2.0,0.0,1.5249276836271133,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.03286328688298834,Femme,Finance,6.0,Licence,-0.27271654942393425,Oui,1.4422847185041574,0.4506775796962025,6.0,3.0,2.0,1.0,4.0,1.1697086349668444,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,-1.5047650666014425,Homme,Informatique,0.0,Licence,-1.1391029161628692,Non,0.12024450597173755,0.5676582165282199,0.0,1.0,4.0,1.0,3.0,-1.1984183561016146,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
419,1.314220248120014,Femme,Ressources Humaines,5.0,Secondaire,-0.9812204143763927,Non,0.2965165343093935,-1.0115803807040156,3.0,0.0,1.0,2.0,1.0,-0.9616056569947686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
397,0.6308298687936003,Femme,Finance,12.0,Secondaire,-0.2944262517557579,Non,-0.020591392957833063,0.8601098086082635,1.0,1.0,4.0,1.0,3.0,1.2881149845202675,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1.314220248120014,Homme,Marketing,18.0,Doctorat,1.988563344945649,Oui,-0.6729796215477143,1.3280323559363332,8.0,1.0,1.0,4.0,3.0,-1.5536374047618835,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
265,1.1433726532884105,Femme,Production,28.0,Master,1.988563344945649,Oui,1.0016046476600173,0.12898082840815453,19.0,6.0,1.0,2.0,4.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
303,-1.333917471769839,Femme,Finance,6.0,Licence,-0.3434013275261962,Non,1.0016046476600173,-0.7776191070399806,3.0,0.0,1.0,4.0,1.0,0.10405148898603793,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.8871012610410054,Homme,Commercial,10.0,Master,0.25479638407714766,Non,-1.4662037490671662,1.6497291072243812,5.350515463917525,1.0,2.894845360824742,3.0,1.0,-1.6720437543153064,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,1.1433726532884105,Homme,Support Client,28.0,Licence,0.9942217018338864,Oui,-0.020591392957833063,0.8308646494002592,5.350515463917525,2.0,2.0,2.0,1.0,0.5776768871997298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,0.716253666209402,Homme,Administration,2.0,Secondaire,-1.1592973305505265,Non,0.20838052014056554,1.1818065598963114,1.0,0.0,1.0,2.0,4.0,0.8144895863065756,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.3088319027802185,Femme,Production,19.0,Licence,1.5319169548562015,Non,1.1778766759976733,1.4742581519763551,14.0,2.0,4.0,0.0,0.0,0.6960832367531526,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
310,1.1433726532884105,Homme,Production,1.0,Master,-1.1029829755105331,Oui,-0.7611156357165423,-0.57290299258395,1.0,0.0,3.0,3.0,2.0,0.9328959358599986,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
399,-0.8213746872750287,Femme,Recherche et Développement,4.0,Licence,-0.5978866094332794,Oui,-0.05602752236591842,-0.075735286047876,2.0,1.0,5.0,2.0,3.0,-0.014354860567385028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,-1.1630698769382355,Homme,Support Client,10.8,Licence,-0.9545678496950913,Non,-1.2899317207295102,1.1525614006883071,5.0,0.0,1.0,1.0,0.0,0.6960832367531526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,0.024056709829812936,Femme,Ressources Humaines,4.0,Licence,-0.7451390143014649,Non,-0.3204355648724024,-0.16347076367188906,1.0,0.0,5.0,3.0,1.0,-0.8431993074413457,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121,0.45998227396199687,Homme,Administration,7.0,Secondaire,-0.9878101281320588,Non,-0.5848436073788863,-1.1870513359520416,5.0,0.0,3.0,3.0,3.0,1.4065213340736904,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,-0.2234081053644168,Homme,Recherche et Développement,4.0,Secondaire,-0.8999084245194808,Oui,1.0016046476600173,1.386522674352342,0.0,0.0,3.0,2.0,1.0,-0.6063866083344998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69,1.5704916403674192,Homme,Production,25.0,Master,1.988563344945649,Oui,-0.4967075932100583,-0.8653545846639937,11.0,3.0,5.0,3.0,2.0,0.10405148898603793,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
164,1.314220248120014,Femme,Administration,26.0,Master,1.988563344945649,Non,-0.40857157904123037,1.6497291072243812,15.0,6.0,5.0,3.0,2.0,0.5776768871997298,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-0.2234081053644168,Homme,Recherche et Développement,13.0,Licence,0.3736074228067144,Non,-0.020591392957833063,0.8601098086082635,12.0,1.0,3.0,1.0,2.0,0.8144895863065756,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
446,-0.8213746872750287,Homme,Informatique,4.0,Licence,-0.6192679801427761,Non,-1.4662037490671662,-0.9530900622880067,3.0,1.0,3.0,2.0,2.0,1.4065213340736904,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.5454060713777986,Femme,Ressources Humaines,27.0,Master,1.988563344945649,Non,-0.6729796215477143,-1.0408255399120199,18.0,6.0,1.0,2.0,2.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,-1.2484936743540374,Femme,Informatique,2.0,Master,0.012164619119581868,Oui,0.4727885626470495,-0.9530900622880067,2.0,1.0,1.0,2.0,2.0,0.10405148898603793,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
381,1.314220248120014,Femme,Administration,30.0,Master,1.988563344945649,Non,1.7948287751794691,-0.5144126741679413,5.350515463917525,1.0,3.0,2.0,2.0,1.1697086349668444,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1.314220248120014,Homme,Production,12.0,Master,0.7137058965264657,Non,-0.3204355648724024,-1.8011996793201333,7.0,0.0,3.0,3.0,3.0,4.921082158802247e-05,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
415,1.4850678429516173,Homme,Recherche et Développement,35.0,Licence,1.988563344945649,Oui,0.20838052014056554,0.7138840125682417,23.0,0.0,5.0,3.0,1.0,0.3408641880928838,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
460,0.3745584765461952,Femme,Production,8.0,Licence,-0.575603913602386,Oui,0.20838052014056554,0.5676582165282199,2.0,1.0,5.0,3.0,1.0,-0.132761210120808,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
